,tweet_id,timestamp,source,text,expanded_urls,name,faves,retweets,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,rating,dogtionary,multiple
738,7.47964E+17,2016-06-29 01:23:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,,5658,2086,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,kelpie,30.7672,TRUE,Irish_terrier,19.7486,TRUE,dingo,10.5475,FALSE,1,pupper,
739,7.47933E+17,2016-06-28 23:23:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",,6475,2481,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,Samoyed,99.8201,TRUE,Eskimo_dog,0.079285,TRUE,Great_Pyrenees,0.029575,TRUE,1.1,,
740,7.47886E+17,2016-06-28 20:14:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",,2873,942,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,kuvasz,40.845,TRUE,Samoyed,14.133,TRUE,pug,8.30184,TRUE,0.8,,
741,7.47844E+17,2016-06-28 17:28:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,Huxley,2758,727,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,Pembroke,36.0428,TRUE,papillon,26.3134,TRUE,Chihuahua,13.1246,TRUE,1.1,,
742,7.47817E+17,2016-06-28 15:40:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,,4743,1131,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,Pembroke,76.8923,TRUE,Chihuahua,2.9053,TRUE,Shetland_sheepdog,2.90354,TRUE,0.4,,
743,7.47601E+17,2016-06-28 01:21:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",Bookstore,2283,544,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,Chesapeake_Bay_retriever,80.4363,TRUE,Weimaraner,5.44311,TRUE,Labrador_retriever,4.32676,TRUE,1,,
744,7.47594E+17,2016-06-28 00:54:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://twitter.com/dog_rates/status/747594051852075008/photo/1,,3594,1026,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,basenji,38.9136,TRUE,dingo,27.0226,FALSE,Chihuahua,9.89388,TRUE,1.1,,
745,7.47513E+17,2016-06-27 19:31:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,,5399,1572,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,Cardigan,11.1493,TRUE,malinois,9.50892,TRUE,German_shepherd,8.01456,TRUE,1,,
746,7.47462E+17,2016-06-27 16:08:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,https://twitter.com/dog_rates/status/747461612269887489/photo/1,,3791,1018,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,binoculars,19.2717,FALSE,barbershop,8.58382,FALSE,ballplayer,8.46722,FALSE,1,,
747,7.4722E+17,2016-06-27 00:07:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",Atticus,5138,1523,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,Shetland_sheepdog,54.8018,TRUE,marmot,16.5503,FALSE,collie,4.30026,TRUE,1.1,,
748,7.47204E+17,2016-06-26 23:05:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,"https://twitter.com/dog_rates/status/747204161125646336/photo/1,https://twitter.com/dog_rates/status/747204161125646336/photo/1",Clark,3294,888,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,coil,53.3699,FALSE,dugong,8.79591,FALSE,rain_barrel,3.92215,FALSE,1,,
749,7.47103E+17,2016-06-26 16:25:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",,9337,3851,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,Labrador_retriever,99.1954,TRUE,golden_retriever,0.222849,TRUE,doormat,0.140402,FALSE,1.1,,
750,7.46906E+17,2016-06-26 03:22:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PUPDATE: can't see any. Even if I could, I couldn't reach them to pet. 0/10 much disappointment https://t.co/c7WXaB2nqX",https://twitter.com/dog_rates/status/746906459439529985/photo/1,,2840,289,https://pbs.twimg.com/media/Cl2LdofXEAATl7x.jpg,traffic_light,47.0708,FALSE,fountain,19.9776,FALSE,space_shuttle,6.4807,FALSE,0,,
751,7.46873E+17,2016-06-26 01:08:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",,5853,2075,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,Pembroke,54.0201,TRUE,beagle,20.7835,TRUE,Italian_greyhound,4.35649,TRUE,1.1,,
752,7.46819E+17,2016-06-25 21:34:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",https://twitter.com/dog_rates/status/746818907684614144/photo/1,,5209,1696,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,dingo,17.5518,FALSE,timber_wolf,13.3647,FALSE,Ibizan_hound,10.1537,TRUE,1.3,,
753,7.46791E+17,2016-06-25 19:42:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",,4764,1557,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,Boston_bull,93.6183,TRUE,guinea_pig,1.0084,FALSE,Cardigan,1.0077,TRUE,1,,
754,7.46727E+17,2016-06-25 15:29:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,Abby,5916,1746,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,golden_retriever,25.6505,TRUE,Labrador_retriever,25.2417,TRUE,seat_belt,20.3163,FALSE,1.2,,
755,7.46507E+17,2016-06-25 00:56:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",Shiloh,4554,1057,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,toy_poodle,50.8292,TRUE,Lakeland_terrier,23.4458,TRUE,affenpinscher,8.45628,TRUE,1,,
756,7.46369E+17,2016-06-24 15:48:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://twitter.com/dog_rates/status/746369468511756288/photo/1,,6050,1590,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,German_shepherd,62.2957,TRUE,malinois,33.8884,TRUE,wallaby,2.41615,FALSE,0.9,,
757,7.46132E+17,2016-06-24 00:04:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,Gustav,6752,2127,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,chow,57.5637,TRUE,Pomeranian,19.595,TRUE,Norwich_terrier,14.1224,TRUE,1,,
758,7.46057E+17,2016-06-23 19:05:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",Arlen,3493,790,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,Shetland_sheepdog,43.332,TRUE,collie,33.5997,TRUE,borzoi,17.7179,TRUE,1.1,,
759,7.4579E+17,2016-06-23 01:25:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,Gus,3928,1035,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,Pekinese,98.4267,TRUE,Shih-Tzu,0.894166,TRUE,cocker_spaniel,0.192826,TRUE,1,,
760,7.45713E+17,2016-06-22 20:18:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,https://twitter.com/dog_rates/status/745712589599014916/photo/1,Percy,6845,2262,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,seat_belt,37.9055,FALSE,chow,6.27545,TRUE,minibus,5.24226,FALSE,0.7,,
761,7.45434E+17,2016-06-22 01:50:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",Lenox,6916,2476,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,barrow,99.9962,FALSE,basset,0.00144895,TRUE,wok,0.000606088,FALSE,1,doggo,
762,7.45423E+17,2016-06-22 01:06:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://twitter.com/dog_rates/status/745422732645535745/photo/1,very,8381,2356,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,Labrador_retriever,66.38,TRUE,golden_retriever,30.8261,TRUE,ice_bear,0.426921,FALSE,0.9,,
763,7.45315E+17,2016-06-21 17:58:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,"https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1",Sugar,6993,2677,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,ice_bear,80.7762,FALSE,great_white_shark,2.70404,FALSE,fountain,2.20518,FALSE,1.2,,
764,7.45057E+17,2016-06-21 00:54:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",Oliver,7085,2180,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,Shetland_sheepdog,96.3985,TRUE,collie,2.62057,TRUE,Border_collie,0.454365,TRUE,1.2,,
765,7.44996E+17,2016-06-20 20:49:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",Abby,2905,596,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,Old_English_sheepdog,42.7481,TRUE,Shih-Tzu,14.6336,TRUE,Tibetan_terrier,13.4269,TRUE,0.9,puppo,
766,7.44971E+17,2016-06-20 19:11:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",Indie,7696,2613,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,toy_poodle,49.7755,TRUE,golden_retriever,28.2017,TRUE,miniature_poodle,9.00324,TRUE,1.2,,
767,7.4471E+17,2016-06-20 01:54:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,Harvey,5472,1516,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,Shetland_sheepdog,23.4431,TRUE,Samoyed,11.4876,TRUE,collie,8.66137,TRUE,1,,
768,7.44335E+17,2016-06-19 01:02:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593/photo/1,Blanket,6621,2049,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,Samoyed,96.0543,TRUE,Pomeranian,1.21919,TRUE,white_wolf,0.475299,FALSE,1.1,,
769,7.44235E+17,2016-06-18 18:26:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481/video/1,,152563,75497,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,Labrador_retriever,82.5333,TRUE,ice_bear,4.46808,FALSE,whippet,1.84422,TRUE,1.3,doggo,
770,7.4398E+17,2016-06-18 01:33:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,Geno,4077,1064,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,bull_mastiff,97.573,TRUE,Rhodesian_ridgeback,0.807261,TRUE,pug,0.557087,TRUE,1.1,,
771,7.43896E+17,2016-06-17 19:59:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061/photo/1,,3575,938,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,dalmatian,56.2315,TRUE,Great_Dane,41.6478,TRUE,German_short-haired_pointer,0.855236,TRUE,1,,
772,7.43609E+17,2016-06-17 01:00:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",Stark,4367,1345,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,Weimaraner,98.2794,TRUE,American_Staffordshire_terrier,0.47664,TRUE,Great_Dane,0.343201,TRUE,1,,
773,7.43595E+17,2016-06-17 00:05:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,https://twitter.com/dog_rates/status/743595368194129920/photo/1,Harold,17881,6335,https://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg,hippopotamus,50.5675,FALSE,hog,37.0726,FALSE,warthog,1.88272,FALSE,0.7,,
774,7.43546E+17,2016-06-16 20:47:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",Bentley,3444,915,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,rapeseed,87.6875,FALSE,standard_poodle,6.05835,TRUE,Great_Pyrenees,3.30057,TRUE,1.1,,
775,7.4351E+17,2016-06-16 18:26:48 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",https://twitter.com/dog_rates/status/743510151680958465/video/1,Beya,7737,3626,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,sea_lion,85.9046,FALSE,tub,2.04054,FALSE,hippopotamus,1.30948,FALSE,1.3,,
776,7.43253E+17,2016-06-16 01:25:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,Kilo,4123,1189,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,malamute,44.2612,TRUE,Siberian_husky,36.8137,TRUE,Eskimo_dog,17.7822,TRUE,1,puppo,
777,7.43223E+17,2016-06-15 23:24:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,,6048,1856,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,kuvasz,35.0629,TRUE,soft-coated_wheaten_terrier,18.2782,TRUE,golden_retriever,8.76624,TRUE,1.2,pupper,
778,7.43211E+17,2016-06-15 22:36:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,Kayla,3750,1328,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,golden_retriever,93.0705,TRUE,Chesapeake_Bay_retriever,2.59341,TRUE,Labrador_retriever,0.753536,TRUE,1,,
779,7.42528E+17,2016-06-14 01:24:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,"https://twitter.com/dog_rates/status/742528092657332225/photo/1,https://twitter.com/dog_rates/status/742528092657332225/photo/1",Maxaroni,4310,1906,https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg,sunglasses,90.0864,FALSE,sunglass,4.02906,FALSE,snorkel,0.933292,FALSE,1,,
780,7.42466E+17,2016-06-13 21:16:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z","https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",,7084,3802,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,web_site,99.7154,FALSE,comic_book,0.0439221,FALSE,desktop_computer,0.0267579,FALSE,1.4,pupper,
781,7.42423E+17,2016-06-13 18:27:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,Bell,9578,3637,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,pug,99.731,TRUE,Brabancon_griffon,0.118563,TRUE,French_bulldog,0.0427989,TRUE,1.2,,
782,7.42386E+17,2016-06-13 15:59:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://twitter.com/dog_rates/status/742385895052087300/photo/1,Phil,6635,1907,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,Cardigan,56.6911,TRUE,Border_collie,11.7566,TRUE,Appenzeller,4.7664,TRUE,1.1,,
783,7.42161E+17,2016-06-13 01:06:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,https://twitter.com/dog_rates/status/742161199639494656/photo/1,Doug,4211,1327,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,balloon,99.0736,FALSE,punching_bag,0.475356,FALSE,parachute,0.0435974,FALSE,1.2,,
784,7.4215E+17,2016-06-13 00:22:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://twitter.com/dog_rates/status/742150209887731712/photo/1,Edmund,4976,1501,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,Siamese_cat,11.2413,FALSE,French_bulldog,7.14144,TRUE,hog,6.24654,FALSE,0.8,pupper,
785,7.41793E+17,2016-06-12 00:44:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",,4429,1465,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,kuvasz,31.1325,TRUE,French_bulldog,11.5349,TRUE,Labrador_retriever,6.85335,TRUE,1,,
786,7.41744E+17,2016-06-11 21:27:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",Aqua,7970,2660,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,Labrador_retriever,78.6089,TRUE,flat-coated_retriever,4.86524,TRUE,Chesapeake_Bay_retriever,3.46933,TRUE,1.1,pupper,
787,7.41438E+17,2016-06-11 01:13:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,https://twitter.com/dog_rates/status/741438259667034112/photo/1,Tucker,3594,792,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,Chesapeake_Bay_retriever,29.2675,TRUE,redbone,19.7858,TRUE,vizsla,15.0312,TRUE,0.9,,
